student_id,age,background,attendance,marks_avg,test_score,assignment_completion,login_frequency,study_hours_per_week,class_participation,doubt_sessions_attended,risk_score,risk_level,dropout
STU023142,21,Urban,91,83,57,81,25,20,High,8,0.1767,Low,0
STU023143,27,Urban,78,67,90,82,22,22,High,7,0.2714,Low,0
STU023144,28,Urban,32,44,21,29,7,7,Low,0,0.644,Medium,0
STU023145,25,Rural,81,90,81,81,28,25,High,20,0.1126,Low,0
STU023146,23,Rural,72,65,57,61,22,20,High,7,0.2988,Low,0
STU023147,30,Rural,60,46,49,33,10,25,Low,9,0.5534,Medium,1
STU023148,24,Urban,40,48,26,41,4,8,Medium,1,0.5943,Medium,1
STU023149,24,Rural,69,61,49,54,18,7,Low,7,0.4797,Medium,0
STU023150,21,Rural,81,87,73,89,27,24,High,7,0.2112,Low,0
STU023151,29,Urban,66,72,69,59,23,19,Medium,15,0.355,Medium,0
STU023152,23,Urban,86,76,84,56,21,15,High,6,0.3147,Medium,0
STU023153,29,Rural,63,40,61,59,10,9,High,17,0.5148,Medium,0
STU023154,26,Urban,82,73,86,62,24,12,Low,18,0.3844,Medium,0
STU023155,20,Rural,77,70,68,78,21,23,Medium,5,0.2821,Low,0
STU023156,25,Rural,57,63,49,21,1,15,Medium,9,0.5366,Medium,1
STU023157,24,Urban,82,56,62,82,26,24,High,15,0.2406,Low,0
STU023158,21,Urban,77,83,64,94,30,19,High,7,0.1606,Low,0
STU023159,27,Rural,61,75,30,77,12,18,Medium,5,0.3591,Medium,0
STU023160,30,Rural,82,70,64,75,17,23,Medium,20,0.3262,Medium,0
STU023161,20,Urban,65,55,34,67,15,8,Medium,6,0.422,Medium,0
STU023162,24,Urban,97,68,57,81,21,28,High,8,0.0847,Low,0
STU023163,27,Urban,34,37,20,25,12,9,Low,2,0.7557,High,1
STU023164,26,Rural,92,40,92,85,24,21,High,16,0.241,Low,0
STU023165,29,Urban,44,57,43,70,15,7,Low,8,0.5633,Medium,1
STU023166,27,Urban,97,79,63,84,30,24,Medium,10,0.16,Low,0
STU023167,20,Rural,53,36,35,27,15,9,Low,3,0.6538,Medium,0
STU023168,27,Urban,88,78,69,68,23,30,High,5,0.2043,Low,0
STU023169,26,Rural,60,52,52,30,8,14,Medium,3,0.5805,Medium,1
STU023170,30,Rural,84,88,72,92,23,25,Medium,4,0.1621,Low,0
STU023171,25,Urban,61,43,70,46,13,14,Medium,5,0.4777,Medium,0
STU023172,29,Urban,75,69,65,70,20,21,High,14,0.2567,Low,0
STU023173,20,Urban,20,12,8,0,5,8,Low,0,0.8624,High,1
STU023174,25,Urban,47,77,57,68,15,11,Low,3,0.438,Medium,1
STU023175,29,Rural,73,66,69,73,20,20,High,8,0.3466,Medium,0
STU023176,21,Urban,100,58,74,81,20,15,High,14,0.2633,Low,0
STU023177,23,Urban,66,48,52,81,8,12,Medium,5,0.4576,Medium,1
STU023178,29,Urban,63,48,46,69,22,7,Low,0,0.5329,Medium,1
STU023179,27,Urban,58,78,41,85,22,3,Medium,2,0.3901,Medium,0
STU023180,19,Urban,85,71,67,92,24,23,Medium,13,0.2619,Low,0
STU023181,25,Rural,67,56,78,54,16,10,Medium,8,0.3612,Medium,0
STU023182,30,Urban,88,70,67,97,15,26,High,6,0.2094,Low,0
STU023183,26,Urban,33,23,43,34,5,5,Low,2,0.7687,High,1
STU023184,24,Rural,27,27,24,42,11,10,High,3,0.6642,Medium,0
STU023185,25,Rural,100,58,65,86,25,22,High,14,0.1822,Low,0
STU023186,24,Urban,86,70,78,78,19,19,Medium,7,0.3074,Medium,0
STU023187,28,Urban,78,63,77,74,16,21,Medium,15,0.3688,Medium,0
STU023188,27,Urban,86,68,69,74,22,25,High,15,0.225,Low,0
STU023189,21,Urban,77,80,89,89,21,17,High,11,0.2823,Low,0
STU023190,18,Rural,73,69,65,76,23,26,Low,12,0.3339,Medium,0
STU023191,20,Urban,63,39,61,53,22,14,Medium,5,0.4457,Medium,1
STU023192,24,Rural,74,82,78,90,27,23,Low,4,0.2343,Low,0
STU023193,28,Rural,84,79,92,64,23,24,High,10,0.2005,Low,0
STU023194,28,Rural,84,70,73,87,23,22,Low,11,0.2397,Low,0
STU023195,24,Urban,78,51,63,83,25,19,Medium,8,0.2872,Low,0
STU023196,28,Urban,84,79,64,86,18,22,Medium,10,0.1998,Low,0
STU023197,30,Urban,85,69,51,97,25,20,Medium,9,0.237,Low,0
STU023198,20,Rural,78,64,83,74,19,9,High,15,0.304,Medium,1
STU023199,18,Urban,74,94,67,67,16,23,Medium,8,0.2862,Low,0
STU023200,27,Urban,75,79,52,75,25,15,Medium,8,0.2927,Low,0
STU023201,26,Urban,94,20,58,83,25,26,High,8,0.3324,Medium,0
STU023202,29,Urban,72,61,74,67,21,30,Medium,1,0.4016,Medium,0
STU023203,23,Rural,34,24,17,38,6,8,High,0,0.6591,Medium,1
STU023204,30,Rural,84,94,59,77,22,30,Medium,14,0.1959,Low,0
STU023205,30,Rural,73,63,61,67,5,8,High,6,0.4326,Medium,0
STU023206,29,Rural,86,61,69,94,26,20,High,13,0.2676,Low,0
STU023207,24,Urban,79,77,59,69,23,19,Medium,15,0.3079,Medium,0
STU023208,18,Urban,79,70,71,79,26,25,Medium,9,0.2872,Low,0
STU023209,18,Urban,75,32,78,78,19,22,Low,19,0.4698,Medium,1
STU023210,21,Urban,59,56,67,46,9,9,Low,0,0.5728,Medium,1
STU023211,24,Urban,85,63,72,69,24,18,High,1,0.268,Low,0
STU023212,28,Rural,81,50,60,85,19,23,Medium,5,0.3097,Medium,0
STU023213,28,Rural,94,88,58,73,23,20,High,20,0.1624,Low,0
STU023214,25,Rural,76,72,62,73,27,28,High,4,0.2253,Low,0
STU023215,27,Urban,81,64,62,89,23,17,High,13,0.2599,Low,0
STU023216,26,Urban,61,43,49,64,15,18,Low,9,0.4625,Medium,1
STU023217,18,Rural,3,15,6,50,5,6,Low,2,0.8623,High,1
STU023218,21,Rural,80,63,78,88,15,27,High,7,0.2558,Low,0
STU023219,21,Urban,65,47,52,37,11,16,Low,4,0.5647,Medium,1
STU023220,20,Urban,56,25,34,36,2,5,Medium,6,0.6389,Medium,1
STU023221,24,Urban,74,56,52,75,20,30,High,14,0.3395,Medium,0
STU023222,18,Rural,97,67,71,76,21,22,High,15,0.2781,Low,0
STU023223,26,Urban,27,25,23,28,12,10,Low,5,0.7068,High,1
STU023224,30,Urban,80,83,74,93,19,18,High,12,0.1959,Low,0
STU023225,25,Rural,73,34,67,47,17,12,Medium,6,0.4926,Medium,1
STU023226,19,Rural,88,64,71,85,19,18,High,16,0.2184,Low,0
STU023227,19,Urban,15,64,40,64,17,13,Medium,1,0.5585,Medium,0
STU023228,25,Urban,75,63,72,94,17,27,High,16,0.2476,Low,0
STU023229,28,Rural,76,78,63,79,20,24,High,14,0.2064,Low,0
STU023230,18,Urban,75,32,60,61,26,10,Medium,12,0.4663,Medium,0
STU023231,30,Urban,93,89,76,72,21,25,High,5,0.1538,Low,0
STU023232,24,Rural,25,36,16,39,5,5,Medium,3,0.7469,High,1
STU023233,26,Rural,71,39,38,62,19,9,Low,8,0.5451,Medium,0
STU023234,29,Urban,30,26,17,44,13,12,Medium,4,0.6164,Medium,1
STU023235,20,Rural,91,58,85,85,23,17,High,15,0.234,Low,0
STU023236,24,Urban,31,27,18,49,5,6,Medium,4,0.6797,Medium,1
STU023237,23,Rural,87,76,73,88,23,20,Low,12,0.3067,Medium,1
STU023238,24,Rural,83,66,74,72,21,21,High,13,0.2672,Low,1
STU023239,24,Rural,25,35,37,38,5,9,High,6,0.6294,Medium,0
STU023240,27,Rural,100,80,60,62,29,27,High,8,0.1272,Low,0
STU023241,18,Rural,84,76,56,79,23,20,Medium,6,0.2313,Low,0
STU023242,20,Rural,61,60,54,48,20,14,High,5,0.3593,Medium,0
STU023243,27,Urban,35,20,16,45,3,6,Medium,2,0.7219,High,1
STU023244,18,Urban,91,67,66,78,28,27,High,7,0.1768,Low,0
STU023245,22,Urban,31,32,33,44,12,5,Low,3,0.6979,Medium,0
STU023246,20,Urban,64,68,58,81,26,27,Medium,7,0.2627,Low,0
STU023247,18,Urban,90,75,66,64,21,18,High,6,0.1955,Low,0
STU023248,19,Urban,79,69,74,88,28,27,Medium,12,0.184,Low,0
STU023249,27,Rural,88,77,96,92,21,25,High,9,0.1776,Low,0
STU023250,22,Urban,79,77,67,87,20,16,High,5,0.2012,Low,0
STU023251,28,Urban,73,77,57,79,24,28,High,4,0.2675,Low,0
STU023252,20,Urban,85,80,85,67,18,34,Low,2,0.3225,Medium,0
STU023253,23,Urban,22,16,35,36,11,3,High,3,0.702,High,1
STU023254,26,Rural,32,35,35,28,13,2,Low,0,0.7688,High,1
STU023255,23,Urban,87,56,83,71,17,26,Medium,8,0.3164,Medium,0
STU023256,19,Urban,56,34,8,28,9,9,Low,2,0.6559,Medium,1
STU023257,19,Rural,71,77,55,94,23,31,Medium,13,0.2519,Low,0
STU023258,30,Urban,22,33,27,35,0,9,Medium,4,0.7736,High,1
STU023259,30,Urban,76,80,64,78,22,30,Low,8,0.2946,Low,0
STU023260,25,Urban,56,42,55,71,19,11,Medium,7,0.4717,Medium,0
STU023261,28,Urban,43,25,31,61,15,5,Medium,0,0.639,Medium,0
STU023262,25,Rural,76,76,65,88,23,20,High,14,0.1974,Low,1
STU023263,23,Urban,40,40,20,46,5,6,Low,1,0.7229,High,1
STU023264,27,Urban,31,31,16,61,11,3,Medium,6,0.7136,High,1
STU023265,24,Urban,76,66,48,81,18,19,High,14,0.2886,Low,1
STU023266,18,Urban,80,69,57,75,21,19,High,11,0.2747,Low,0
STU023267,29,Urban,82,64,71,99,22,25,High,14,0.1909,Low,0
STU023268,26,Urban,77,67,73,62,28,15,High,15,0.2644,Low,0
STU023269,22,Urban,62,71,84,69,22,20,Low,8,0.398,Medium,0
STU023270,26,Rural,48,21,30,0,0,8,Low,5,0.7932,High,1
STU023271,19,Rural,94,42,64,94,14,26,Medium,8,0.3268,Medium,0
STU023272,25,Urban,34,24,33,31,12,9,Low,4,0.6955,Medium,1
STU023273,24,Rural,89,59,83,84,22,23,Medium,18,0.3397,Medium,1
STU023274,28,Rural,59,56,43,31,3,16,Medium,5,0.5306,Medium,0
STU023275,21,Rural,37,25,41,50,3,0,Low,3,0.7757,High,1
STU023276,20,Urban,61,61,54,74,14,9,High,6,0.3607,Medium,0
STU023277,21,Rural,86,72,50,77,23,19,Medium,8,0.2335,Low,0
STU023278,21,Rural,84,81,78,96,26,30,Medium,7,0.1889,Low,0
STU023279,27,Rural,99,66,59,99,24,25,High,11,0.1538,Low,0
STU023280,27,Rural,90,77,76,68,20,29,High,11,0.2651,Low,1
STU023281,25,Urban,81,77,70,84,16,18,High,8,0.2457,Low,0
STU023282,30,Urban,84,78,76,72,24,20,High,17,0.2583,Low,0
STU023283,30,Rural,66,61,68,57,23,15,Medium,3,0.3536,Medium,0
STU023284,21,Urban,74,64,83,98,22,23,High,8,0.2837,Low,0
STU023285,22,Urban,45,19,17,24,3,8,Medium,2,0.7292,High,1
STU023286,19,Urban,75,76,76,70,25,23,Medium,3,0.2798,Low,0
STU023287,30,Rural,65,38,53,44,14,18,Low,7,0.5818,Medium,1
STU023288,21,Urban,66,50,39,27,8,9,Medium,6,0.4755,Medium,0
STU023289,24,Rural,38,46,5,23,5,4,Low,0,0.7154,High,1
STU023290,20,Rural,54,34,28,19,9,10,Low,1,0.6742,Medium,1
STU023291,18,Urban,40,13,24,37,15,4,High,4,0.6407,Medium,1
STU023292,30,Rural,76,59,38,59,10,11,Medium,4,0.4089,Medium,0
STU023293,25,Urban,60,40,56,49,24,18,Medium,0,0.4599,Medium,1
STU023294,25,Urban,44,34,65,43,10,15,Medium,9,0.6365,Medium,1
STU023295,23,Rural,92,70,82,73,18,28,High,15,0.2246,Low,0
STU023296,24,Urban,47,60,59,61,18,18,Low,8,0.4853,Medium,0
STU023297,27,Urban,79,54,83,97,24,22,High,8,0.2108,Low,0
STU023298,28,Urban,32,26,49,27,5,4,Low,3,0.7149,High,1
STU023299,19,Rural,68,54,53,36,10,4,Low,7,0.5067,Medium,0
STU023300,22,Urban,87,72,91,80,26,29,Medium,12,0.241,Low,0
STU023301,29,Urban,88,76,64,97,24,25,Medium,7,0.2146,Low,0
STU023302,24,Rural,38,52,41,46,13,15,Low,5,0.6108,Medium,1
STU023303,26,Urban,85,68,90,81,20,19,High,15,0.2669,Low,0
STU023304,18,Urban,78,71,54,49,17,13,Medium,9,0.4063,Medium,1
STU023305,20,Rural,45,41,11,45,8,10,Low,4,0.6829,Medium,0
STU023306,23,Rural,83,62,66,74,21,23,High,8,0.2656,Low,0
STU023307,24,Rural,57,74,58,49,20,14,High,4,0.4148,Medium,0
STU023308,23,Rural,75,63,75,85,25,11,High,9,0.2715,Low,0
STU023309,18,Urban,76,61,60,74,22,25,High,8,0.2041,Low,0
STU023310,21,Rural,35,19,41,45,7,0,Low,3,0.7174,High,0
STU023311,23,Urban,42,35,39,40,7,8,Medium,4,0.6043,Medium,1
STU023312,25,Urban,59,70,70,55,20,9,Low,10,0.5194,Medium,0
STU023313,27,Urban,78,62,52,58,15,17,Medium,9,0.3524,Medium,0
STU023314,21,Rural,73,69,73,62,23,12,High,5,0.2923,Low,1
STU023315,24,Urban,44,44,30,57,8,16,Medium,11,0.5828,Medium,1
STU023316,28,Urban,28,29,46,49,9,10,Medium,0,0.5994,Medium,0
STU023317,20,Urban,84,86,67,75,23,20,Medium,8,0.2932,Low,0
STU023318,25,Urban,85,61,62,77,22,13,Medium,9,0.314,Medium,0
STU023319,18,Rural,40,8,28,9,10,4,Low,4,0.7633,High,1
STU023320,21,Urban,72,69,61,80,20,20,Medium,9,0.3283,Medium,0
STU023321,25,Urban,94,67,71,86,28,26,Medium,12,0.2793,Low,0
STU023322,27,Rural,93,66,67,95,19,22,High,9,0.2067,Low,0
STU023323,21,Rural,68,61,37,61,21,16,Medium,10,0.3965,Medium,1
STU023324,19,Rural,64,53,63,70,15,12,Medium,10,0.4686,Medium,0
STU023325,19,Urban,81,74,74,80,21,21,High,15,0.2467,Low,0
STU023326,21,Urban,53,36,34,74,12,11,Low,2,0.5985,Medium,1
STU023327,30,Rural,81,88,72,72,19,25,High,6,0.1507,Low,0
STU023328,21,Rural,88,65,84,93,17,26,Medium,12,0.3063,Medium,0
STU023329,19,Urban,74,90,74,76,30,24,High,5,0.1959,Low,0
STU023330,24,Rural,76,72,81,85,23,21,Low,9,0.3457,Medium,0
STU023331,23,Urban,68,51,57,59,8,5,Low,1,0.5336,Medium,0
STU023332,28,Urban,86,77,63,79,30,21,High,10,0.251,Low,0
STU023333,20,Urban,52,58,59,83,21,13,Low,5,0.5054,Medium,1
STU023334,25,Urban,41,28,33,31,8,4,Low,1,0.7115,High,1
STU023335,25,Urban,48,43,43,73,15,14,Low,7,0.5029,Medium,0
STU023336,18,Urban,39,18,46,31,9,8,Low,2,0.7421,High,1
STU023337,20,Urban,77,66,78,91,24,23,Low,13,0.3046,Medium,0
STU023338,22,Rural,80,67,72,66,24,21,Medium,17,0.3265,Medium,0
STU023339,19,Urban,75,51,71,98,16,27,Medium,13,0.3304,Medium,0
STU023340,29,Urban,55,46,33,29,7,0,Medium,3,0.5777,Medium,1
STU023341,29,Rural,79,74,78,67,18,21,Medium,17,0.3375,Medium,0
STU023342,22,Urban,85,66,48,83,18,13,High,6,0.2308,Low,0
STU023343,28,Urban,79,72,73,72,25,23,Medium,5,0.2725,Low,0
STU023344,27,Rural,36,57,31,52,15,20,High,7,0.5068,Medium,1
STU023345,20,Urban,75,76,40,96,23,31,High,10,0.1575,Low,0
STU023346,26,Urban,45,36,6,46,4,7,Medium,5,0.6774,Medium,1
STU023347,28,Urban,82,41,42,40,12,27,Medium,0,0.4305,Medium,0
STU023348,18,Rural,60,37,68,53,18,15,High,9,0.4426,Medium,0
STU023349,21,Rural,92,76,64,87,25,22,High,11,0.1198,Low,0
STU023350,27,Urban,66,66,52,75,14,9,High,13,0.3227,Medium,0
STU023351,23,Urban,80,45,73,69,25,24,Medium,15,0.3779,Medium,0
STU023352,26,Urban,24,42,37,25,9,5,High,1,0.6669,Medium,1
STU023353,20,Urban,58,54,43,72,15,12,Low,11,0.5196,Medium,1
STU023354,20,Urban,48,56,38,66,20,5,Low,11,0.5267,Medium,1
STU023355,29,Rural,90,81,82,78,24,12,Low,12,0.2465,Low,0
STU023356,22,Rural,83,52,66,64,18,13,Medium,11,0.4071,Medium,0
STU023357,24,Rural,6,20,25,32,5,8,Low,0,0.8348,High,1
STU023358,22,Rural,64,55,50,59,24,15,High,6,0.3814,Medium,0
STU023359,28,Urban,26,43,25,49,7,5,Low,1,0.6635,Medium,0
STU023360,25,Rural,78,86,79,74,24,22,Medium,8,0.2759,Low,0
STU023361,22,Rural,41,33,31,15,11,2,Medium,1,0.6588,Medium,0
STU023362,24,Urban,57,51,44,68,12,15,Low,11,0.4624,Medium,1
STU023363,23,Urban,50,38,25,41,5,2,High,3,0.6025,Medium,0
STU023364,27,Urban,83,84,74,90,22,22,Low,15,0.2458,Low,0
STU023365,30,Rural,48,45,54,63,13,9,High,8,0.4637,Medium,0
STU023366,19,Rural,98,67,54,82,23,26,High,7,0.166,Low,0
STU023367,20,Rural,85,83,71,81,27,24,Low,0,0.1939,Low,0
STU023368,28,Rural,87,78,74,83,17,11,High,5,0.2197,Low,0
STU023369,28,Urban,99,88,57,76,17,27,Medium,9,0.2087,Low,0
STU023370,21,Rural,88,77,64,76,21,25,Medium,14,0.255,Low,0
STU023371,22,Rural,71,68,57,81,22,17,High,4,0.2961,Low,0
STU023372,26,Urban,69,60,60,48,23,7,Low,6,0.4285,Medium,1
STU023373,23,Rural,86,63,72,84,24,19,High,0,0.199,Low,0
STU023374,18,Urban,45,30,32,2,1,6,Low,2,0.7609,High,1
STU023375,20,Rural,96,73,70,79,24,13,Medium,14,0.1657,Low,0
STU023376,24,Urban,84,81,68,76,22,25,Medium,9,0.2218,Low,0
STU023377,25,Rural,71,38,64,51,23,11,Low,13,0.4782,Medium,0
STU023378,24,Urban,83,39,33,74,12,17,Medium,6,0.4498,Medium,0
STU023379,22,Urban,83,76,76,93,30,25,High,11,0.2199,Low,0
STU023380,27,Urban,74,53,80,85,19,33,High,9,0.2978,Low,1
STU023381,25,Urban,71,63,80,79,30,14,High,8,0.2822,Low,0
STU023382,26,Urban,78,83,66,67,25,27,Medium,12,0.1978,Low,0
STU023383,24,Urban,87,78,83,82,24,17,Medium,4,0.2593,Low,0
STU023384,28,Rural,86,68,62,68,22,23,High,13,0.2524,Low,0
STU023385,26,Urban,97,59,72,89,20,26,High,16,0.1883,Low,0
STU023386,18,Urban,50,43,16,15,2,10,Low,3,0.7393,High,0
STU023387,26,Rural,74,57,52,74,11,7,Low,3,0.4917,Medium,0
STU023388,20,Rural,55,35,48,55,7,12,Low,5,0.5884,Medium,1
STU023389,23,Urban,39,43,26,25,5,4,High,2,0.6159,Medium,0
STU023390,25,Urban,62,44,48,60,15,9,Medium,4,0.5084,Medium,0
STU023391,20,Urban,53,67,43,70,10,12,Medium,7,0.492,Medium,0
STU023392,21,Urban,51,75,50,75,23,12,Medium,8,0.3925,Medium,1
STU023393,24,Urban,47,53,61,71,10,16,Low,1,0.5913,Medium,1
STU023394,29,Rural,81,51,50,73,15,16,Low,4,0.4473,Medium,1
STU023395,24,Urban,83,58,69,74,22,26,Medium,15,0.299,Low,0
STU023396,21,Urban,86,68,73,89,21,29,High,15,0.2156,Low,1
STU023397,26,Urban,79,89,70,73,24,30,High,8,0.147,Low,0
STU023398,30,Urban,63,37,50,62,19,24,Medium,10,0.4301,Medium,0
STU023399,20,Rural,73,59,78,88,22,20,Low,2,0.3813,Medium,0
STU023400,29,Rural,78,75,69,86,23,26,High,16,0.1697,Low,0
STU023401,25,Rural,89,96,66,93,27,24,High,14,0.0591,Low,0
STU023402,25,Urban,37,23,26,33,10,7,High,1,0.5811,Medium,1
STU023403,30,Rural,50,40,49,59,16,20,Low,9,0.5343,Medium,0
STU023404,21,Rural,89,76,62,77,24,21,High,9,0.1839,Low,0
STU023405,24,Urban,84,73,76,77,20,15,High,9,0.2029,Low,0
STU023406,21,Rural,79,62,92,68,19,24,Medium,11,0.3079,Medium,0
STU023407,30,Urban,81,65,71,65,24,21,High,18,0.2353,Low,0
STU023408,29,Rural,80,47,75,84,19,14,High,13,0.3063,Medium,0
STU023409,18,Urban,83,79,93,92,25,18,Medium,9,0.2268,Low,0
STU023410,18,Urban,54,14,24,39,11,1,Low,3,0.7308,High,1
STU023411,18,Urban,82,56,87,81,20,14,High,9,0.2876,Low,0
STU023412,19,Rural,81,62,73,83,23,24,High,13,0.2846,Low,0
STU023413,23,Urban,33,51,71,48,11,13,Medium,0,0.6521,Medium,0
STU023414,29,Urban,83,80,74,82,21,31,High,10,0.2483,Low,0
STU023415,27,Rural,27,46,24,25,3,9,Low,4,0.7459,High,1
STU023416,28,Rural,48,64,26,50,16,14,Medium,8,0.4673,Medium,1
STU023417,22,Urban,55,62,45,66,17,12,Medium,1,0.4395,Medium,0
STU023418,28,Urban,88,72,73,72,18,10,High,3,0.265,Low,1
STU023419,19,Rural,47,41,27,49,16,20,Medium,3,0.502,Medium,1
STU023420,25,Rural,91,87,76,72,17,22,Medium,13,0.2233,Low,0
STU023421,26,Rural,99,84,69,98,21,25,Low,12,0.2072,Low,0
STU023422,24,Rural,90,69,85,64,21,27,High,11,0.1741,Low,0
STU023423,29,Urban,89,71,77,76,22,17,Medium,12,0.2794,Low,0
STU023424,29,Rural,63,44,71,68,17,12,High,2,0.4516,Medium,0
STU023425,26,Urban,95,76,63,74,20,21,High,10,0.1861,Low,0
STU023426,21,Urban,89,67,66,86,27,14,Medium,11,0.3063,Medium,0
STU023427,30,Urban,90,92,66,75,30,22,Medium,12,0.156,Low,0
STU023428,24,Rural,68,61,44,71,7,16,Medium,4,0.3943,Medium,0
STU023429,22,Urban,77,88,66,83,24,18,High,16,0.1885,Low,0
STU023430,22,Rural,93,82,71,74,25,14,High,5,0.1984,Low,0
STU023431,20,Urban,61,55,52,60,16,10,High,1,0.4514,Medium,0
STU023432,26,Rural,70,45,74,69,17,24,Medium,4,0.4046,Medium,0
STU023433,30,Urban,76,53,45,48,12,22,Low,6,0.4807,Medium,1
STU023434,27,Rural,64,18,45,61,12,17,Low,7,0.5786,Medium,0
STU023435,22,Rural,86,78,79,75,24,32,High,10,0.1363,Low,0
STU023436,23,Urban,89,76,60,77,14,26,Medium,3,0.2219,Low,0
STU023437,20,Rural,81,90,67,69,29,22,High,1,0.1857,Low,0
STU023438,27,Rural,54,50,20,67,4,8,Low,2,0.6058,Medium,1
STU023439,24,Urban,29,34,3,27,2,5,Low,0,0.7739,High,1
STU023440,26,Urban,15,26,3,37,5,13,Low,4,0.749,High,1
STU023441,26,Rural,84,84,78,73,28,20,Medium,9,0.2963,Low,0
STU023442,30,Urban,56,37,45,41,12,16,Medium,12,0.5671,Medium,0
STU023443,27,Urban,37,16,15,22,8,2,Low,0,0.7706,High,1
STU023444,27,Rural,43,23,35,53,12,6,Medium,0,0.6098,Medium,1
STU023445,22,Urban,32,43,0,27,7,3,Low,0,0.7201,High,1
STU023446,24,Rural,62,63,33,36,17,16,Medium,6,0.4683,Medium,1
STU023447,30,Urban,84,58,56,82,17,20,Medium,8,0.329,Medium,0
STU023448,29,Urban,33,30,47,57,15,25,Medium,3,0.5855,Medium,1
STU023449,29,Rural,87,72,60,84,20,17,High,8,0.2585,Low,0
STU023450,30,Rural,25,8,24,7,7,9,Medium,2,0.8332,High,0
STU023451,20,Urban,53,67,60,91,20,25,Low,13,0.4133,Medium,1
STU023452,23,Urban,86,65,52,66,23,24,Medium,12,0.2808,Low,0
STU023453,29,Urban,75,77,67,90,21,22,Low,6,0.2943,Low,0
STU023454,25,Rural,57,42,44,47,10,13,Low,2,0.5909,Medium,1
STU023455,30,Urban,37,40,41,85,13,7,Low,6,0.5659,Medium,0
STU023456,25,Urban,81,49,78,79,19,16,High,9,0.3372,Medium,1
STU023457,19,Rural,77,77,52,76,20,22,Medium,12,0.3052,Medium,0
STU023458,23,Rural,90,58,56,60,15,18,High,14,0.3721,Medium,0
STU023459,24,Rural,24,44,10,53,10,4,Low,3,0.7111,High,1
STU023460,29,Urban,35,34,5,28,6,4,Low,2,0.7511,High,1
STU023461,24,Urban,74,80,77,78,20,13,High,19,0.2851,Low,0
STU023462,20,Urban,71,71,60,72,24,17,Medium,6,0.3351,Medium,0
STU023463,26,Rural,88,31,32,45,0,9,Medium,1,0.5398,Medium,1
STU023464,19,Urban,77,76,61,81,25,26,High,6,0.1892,Low,0
STU023465,28,Urban,41,24,35,45,3,11,Low,2,0.7175,High,1
STU023466,20,Urban,99,78,61,78,20,17,High,4,0.1968,Low,0
STU023467,28,Rural,28,25,6,27,9,7,Low,3,0.7805,High,1
STU023468,19,Rural,72,53,69,83,25,24,Medium,8,0.3408,Medium,0
STU023469,28,Rural,90,64,60,72,20,25,High,5,0.2302,Low,0
STU023470,26,Urban,36,46,58,71,15,11,Medium,2,0.5315,Medium,0
STU023471,21,Rural,100,79,65,81,24,21,Low,12,0.2755,Low,0
STU023472,19,Urban,86,73,80,78,26,26,Medium,17,0.2265,Low,0
STU023473,20,Urban,81,63,81,78,20,25,High,17,0.2153,Low,0
STU023474,30,Rural,69,70,77,65,21,15,High,5,0.3675,Medium,0
STU023475,21,Urban,82,65,78,85,23,20,Low,12,0.3384,Medium,0
STU023476,27,Urban,47,46,64,75,6,7,Medium,10,0.58,Medium,1
STU023477,30,Rural,76,79,86,75,25,21,Medium,3,0.2983,Low,0
STU023478,23,Urban,82,81,68,72,19,21,High,9,0.1633,Low,0
STU023479,22,Urban,86,91,58,84,19,19,High,5,0.1865,Low,0
STU023480,20,Rural,52,51,61,72,11,13,Medium,6,0.4927,Medium,0
STU023481,27,Urban,77,71,69,73,21,27,Medium,16,0.3377,Medium,0
STU023482,25,Urban,88,56,61,61,13,15,Medium,5,0.3638,Medium,0
STU023483,25,Rural,83,65,71,72,21,23,High,14,0.2763,Low,0
STU023484,24,Urban,45,41,57,23,2,9,Low,0,0.6944,Medium,1
STU023485,20,Urban,70,78,60,78,17,25,Medium,3,0.306,Medium,0
STU023486,18,Urban,84,88,58,88,20,20,Medium,11,0.2131,Low,0
STU023487,22,Urban,57,50,49,80,16,16,Medium,12,0.4513,Medium,0
STU023488,18,Rural,66,57,42,80,9,12,Medium,5,0.4024,Medium,0
STU023489,23,Rural,38,29,27,34,8,8,Low,2,0.7098,High,0
STU023490,28,Urban,45,50,27,37,7,1,High,0,0.5859,Medium,0
STU023491,24,Urban,61,43,63,52,16,12,Low,9,0.5379,Medium,0
STU023492,29,Urban,46,75,30,66,18,21,Low,1,0.5,Medium,0
STU023493,22,Urban,82,63,84,78,24,17,High,7,0.2941,Low,0
STU023494,21,Rural,79,30,70,92,26,30,High,14,0.2491,Low,0
STU023495,19,Urban,86,83,81,87,16,17,Low,9,0.3006,Medium,0
STU023496,22,Rural,93,51,57,89,26,20,High,16,0.2722,Low,0
STU023497,26,Urban,93,76,65,94,19,27,High,10,0.1728,Low,0
STU023498,21,Rural,46,44,53,53,9,15,Medium,6,0.5205,Medium,1
STU023499,19,Urban,37,70,69,62,25,22,High,9,0.397,Medium,0
STU023500,30,Rural,95,46,61,76,25,10,High,8,0.3238,Medium,0
STU023501,23,Rural,91,88,65,76,19,32,High,10,0.2013,Low,0
STU023502,25,Urban,100,76,81,83,16,24,Low,13,0.2579,Low,0
STU023503,19,Rural,91,66,79,78,25,30,High,11,0.1498,Low,0
STU023504,26,Rural,77,69,72,80,26,23,High,20,0.2274,Low,0
